Name,i,x0_ 1,x0_ 2,x0_ 3,x0_ 4,x0_ 5,x0_ 6,x0_ 7,x0_ 8,x0_ 9,x0_10,x0_11,x0_12,x0_13,BW,EGPb,Gb,Ib,kabs,kmax,kmin,b,d,Vg,Vi,Ipb,Vmx,Km0,k2,k1,p2u,m1,m5,CL,HEb,m2,m4,m30,Ilb,ki,kp2,kp3,f,Gpb,ke1,ke2,Fsnc,Gtb,Vm0,Rdb,PCRb,kd,ksc,ka1,ka2,dosekempt,u2ss,isc1ss,isc2ss,kp1
adult#010,10,0,0,0,263.7203567238474,57.10433570220495,4.854508285996072,0,139.71811517816195,139.70609592262394,5.048898973044524,89.2343167026543,93.94473684098897,263.7016501101932,83.28403017125407,2.8792330440390996,145.89007563932176,139.72961883618464,0.1678306373086243,0.042527663241636336,0.004918146966648825,0.8685466926028883,0.22121434193973688,1.8096455697888567,0.033958072540040365,4.858750678878864,0.0792382233291892,244.51983700898097,0.2435394833366202,0.05945208319864535,0.042353055515023996,0.1435239064113349,0.008877246088008748,1.0805379219067435,0.599617320884488,0.3766215574275256,0.15063247463048868,0.21536439762261578,5.048849327840969,0.017913160807344928,0.0023736656222905213,0.010468410074946114,0.9008871944623205,263.71591100148146,0.0003928297465090414,339.00061385177804,1.000651151261963,57.00215968736734,9.869021975838146,2.8786790775663675,0.019700346207595646,0.016219056001637054,0.0939797015898796,0.004248044891756716,0.015321408131882045,90000.00125963858,1.8237552105255368,89.2535712639885,93.95913618006941,4.911183941954065
adult#011,11,0,0,0,300.44924602719414,63.0816262540783,4.555232438335872,0,107.24828396682587,107.23720261615486,3.9473473816166065,76.5648630478974,75.778791430166,300.44894270650093,76.80788858782572,2.522954598842048,150.6434793862617,107.26937027504216,0.17579370475868486,0.04061880209690716,0.007797005862179435,0.8479637428746858,0.16438641457323747,1.9922166109840966,0.04343895632433677,4.5526103062210375,0.06216598200281835,245.6323573967355,0.18415448740874873,0.04393519347670756,0.02482344229790629,0.15495299021993028,0.018793512599645026,1.0958288342661548,0.5990274938596034,0.33255570209342933,0.13305895680815982,0.23284808863891648,3.9456923104719515,0.011158918554661786,0.0031056862857823204,0.006651329666850663,0.9012890797433525,300.4426456844986,0.0019009581546462358,338.9999618118183,0.9998457119910238,63.036938049620275,7.52503707045035,2.5232432596419363,0.01677646874332303,0.016137947597839715,0.09077793580767725,0.0036665606498695064,0.016403499468876932,89999.99988134208,1.5189002959286988,76.54990489784282,75.73758378163123,4.2217292540806275
adult#012,12,0,0,0,281.4542286900945,59.83880312070123,4.708296603402833,0,124.02890980743433,123.99912467688038,4.516297533375529,83.08890053896455,85.13496929306042,281.48130586099774,80.16918268244912,2.706812240439598,148.18964352683184,124.01039994450197,0.17132638635594644,0.04159805337223292,0.006315495092419712,0.8583088931414078,0.19370702742664156,1.8980738169719746,0.038526346954092044,4.710029366887913,0.0709516080278547,245.06598795249502,0.2148058143297423,0.05193155568972559,0.03386710522289578,0.14900535774842205,0.01368103612485466,1.0878263283839191,0.5996309629860596,0.3553556590737794,0.1421489533242261,0.22363667628921596,4.513804579747226,0.014645770697054278,0.00272760743254033,0.008627295007330492,0.9008454192859874,281.52145674535444,5.1852116433319384e-05,338.99924351748524,0.999802172163841,59.8244007032211,8.732307558354519,2.7068673729953296,0.018284908324032248,0.016176882421327074,0.09245691176904675,0.003967103679446964,0.015848419714587086,90000.00171139934,1.6765012515258855,83.11014074644963,85.15945978956199,4.576243230903529
adult#014,14,0,0,0,266.91487257381795,57.46745202411407,4.825971511866944,0,136.88230221037998,136.85281236527703,4.9534092391754445,88.14995194368765,92.40386299890959,266.93299521033646,82.7144600824272,2.8481016441655096,146.29340083390514,136.83885779874436,0.16824376835637328,0.04236162152733453,0.005175441032618525,0.8668309543439525,0.2161387356358187,1.825746438280741,0.03474566011778667,4.830230244436256,0.07774687754754678,244.63273492219756,0.23828065984489116,0.05806299820983889,0.04080922691031268,0.14461050239802298,0.009718786484168553,1.081610024271387,0.6003237849837862,0.3726936288473483,0.1490675971385213,0.21678043417829868,4.951897276397361,0.01732644043205156,0.002436214742378723,0.010127312468284248,0.900392910715622,266.88234211124114,0.0018764577412665514,339.00147989861995,0.9985819619980978,57.47824046265784,9.662619216681595,2.8478522911922224,0.019444123955304343,0.016215738091986658,0.09372311373386552,0.004196694900552503,0.015424141022620194,89999.99961539273,1.7971301061259555,88.12141562400315,92.33879649045112,4.851434506423171
adult#015,15,0,0,0,313.1431051893218,65.09806219763644,4.447439959602169,0,96.06785600266763,96.07832398873289,3.5678038726130583,72.17713442822422,69.44707738921728,313.13589614102216,74.59778881469674,2.3993250127558556,152.2984719213962,96.08951279710959,0.17896220079295364,0.03995335698250706,0.008788175173097393,0.8406469774982044,0.14477550063319888,2.0553345789489796,0.04668666410637044,4.448806521293525,0.056259258251607984,246.0234449119759,0.1637068439266557,0.03857618878324237,0.018780348297596186,0.15905621009249596,0.022205949503777654,1.1010860109068976,0.6007967065384898,0.3174680547728002,0.1269998251476914,0.23853039940687287,3.5654840793418545,0.00884012890562421,0.0033569975432742824,0.005336225734497152,0.9010455043721942,313.07799465616716,0.001680564870246763,338.9988399144401,0.9996317182960424,65.00428722336528,6.71784251874318,2.4001233191374594,0.01577388109680883,0.016107683232208417,0.08966377286404889,0.003465084821582434,0.016777348025812745,89999.99770726266,1.4140191945820106,72.14816091085035,69.55642556690547,3.9813558846442607
adult#016,16,0,0,0,285.54974515245016,60.640484165845606,4.675393029054912,0,120.4496489732327,120.42633469463975,4.393856995049415,81.66576959608301,83.0970636634823,285.4962259532217,79.43863538250272,2.6681739419413932,148.72259361849362,120.42387564821702,0.17243097249225348,0.041399878340805746,0.006635003950502681,0.8564025921084021,0.18752866318554529,1.9184373919384308,0.039548268227125885,4.674425456845532,0.0690403888133093,245.19881695375804,0.20828859146353493,0.05021082946603961,0.03194301776092515,0.15039614541863694,0.014775468589586135,1.0894407799614234,0.5999975245742938,0.3504305199444754,0.14017239048606206,0.2257036358804889,4.395027209682251,0.013904964084349752,0.002807426509900001,0.00820408697754963,0.9000561120367692,285.54476425118617,0.0006274071627488106,339.0006386704633,1.0014065499128801,60.60924319714394,8.476554947266445,2.6672658009845946,0.017964131153354327,0.016170869408546115,0.09209475699815266,0.0039025263551537353,0.01596890135382559,90000.00255748564,1.643412359734788,81.69683541943476,83.10522889454263,4.500942031902765
adult#018,18,0,0,0,301.43340086514837,63.09609935508365,4.543285901858222,0,106.38631484706022,106.3878845916012,3.917566783063801,76.22895204533714,75.21450948673795,301.4544401856347,76.641791674331,2.5131098791522875,150.7709457125437,106.40243501216518,0.17619822215774292,0.04056189394953323,0.007877389830995049,0.8470867996203382,0.1629893110608458,1.9974239220184118,0.04367927867961978,4.542985965206665,0.06170129621384902,245.69450860551643,0.18252789235622277,0.04354543664484849,0.02434671316841712,0.1554331539029764,0.019054707757587833,1.0962171830337064,0.6010686047842404,0.3315469773340103,0.132584985082757,0.23285908018987567,3.9153867117783165,0.01098706848202936,0.003123059712344874,0.006548116026461895,0.9000807622257059,301.4189727751284,0.0007332272538249031,338.99910482256837,1.001411715436308,63.1305864218142,7.461317240405702,2.5131002697890645,0.016696822247057742,0.016135555926038856,0.09073357255818396,0.003650952453491719,0.01642591537182557,89999.9998304737,1.5112050495717189,76.167090410557,75.20264849578435,4.202122310787049
adult#019,19,0,0,0,326.96220459685435,67.32412937277896,4.334452663994207,0,83.88018519882294,83.93763350508775,3.152510585544244,67.41431025403939,62.59573078570598,326.90325271064586,72.16573661552275,2.26606987661773,154.07992616963827,83.91894774939149,0.18164268995560268,0.039230152646122216,0.009866447265480057,0.8328440122757419,0.12352539430403062,2.1239941431250235,0.050256385251399326,4.3329602637476805,0.04993620017541162,246.4351725462488,0.14136270630819325,0.032758479917274486,0.012185732788425965,0.1633835901494322,0.025931262644368056,1.10696729888315,0.6005856284312191,0.3010928433535199,0.12042334839147568,0.2451142135425577,3.1539997805962194,0.006310215122239329,0.003629852391640215,0.003902061887325845,0.9006690685883283,326.9093117115863,-0.0007429154846026839,339.00038140760364,1.0012361662989393,67.41257356437758,5.833980091609982,2.266315763939876,0.01467957049261835,0.01607908728996174,0.08850954793354804,0.003247478290342856,0.017184781656543757,89999.9988350907,1.2989115762145398,67.39682055069788,62.69505130905446,3.7228658958870797
adult#020,20,0,0,0,311.293874614792,64.71596203381812,4.462262443786637,0,97.68742436540902,97.70907082343824,3.621917619353578,72.79415189920805,70.32042575878052,311.29504626103426,74.912695112298,2.417505637405147,152.05393469469323,97.69222975158999,0.1777797826357348,0.04002711058624511,0.00864395265292707,0.8416106852508511,0.14774300381182995,2.046349345666073,0.04620616389673668,4.4618410139336815,0.057118292187324456,245.94037406586864,0.1666672806108835,0.03937034690389525,0.01965360192095207,0.1584716722070328,0.02171833339987695,1.1002559438452146,0.5982866519886761,0.31964492101781455,0.12785381482312347,0.23790903904914856,3.621335802534279,0.009171805268550558,0.003321246840790285,0.005516823816207964,0.900910727179372,311.3156612615653,-0.0018368693126822244,338.99981597761706,0.9986911107316843,64.78982440377067,6.832267745016972,2.4173657514766935,0.01591875776847156,0.016115298726512368,0.08980031489818083,0.0034943310688532107,0.016727241557642342,89999.9988593763,1.4291200148503895,72.81881579993824,70.32809211755004,4.016945970832714
adult#021,21,0,0,0,307.5392372815303,64.2380334730033,4.494616780334058,0,100.98423629320449,101.00367821092699,3.735099586799087,74.09502990023668,72.19833170854064,307.59620986222154,75.58238334003903,2.453855420480915,151.56780703557675,100.96858455728157,0.17776546571204846,0.04022948588627687,0.00835244328763455,0.8436838290402409,0.15339615698274894,2.0279745741465653,0.045277396545344885,4.493165359626393,0.058827973175814216,245.83074977808104,0.17260091567591856,0.04091717113857701,0.0214322090411631,0.1571430113715667,0.020711772311467366,1.0988213555849748,0.5996046450919292,0.32411070743721765,0.12967952020518977,0.2360697902025941,3.7336606017082437,0.009848952588762595,0.003249389852265478,0.005916388507198554,0.8973769827194652,307.5837274872174,0.0003079287630031665,339.0005494974029,0.9989994930356783,64.21204125315512,7.068399551757944,2.4538095399055346,0.016211290626514607,0.016125338613066195,0.09016860946172724,0.003553571377887042,0.016617212664518807,89999.99998126284,1.4588644067682908,74.15323349665566,72.11220598530355,4.087055176280763
adult#022,22,0,0,0,281.45958130466727,59.96421327686036,4.711633644332005,0,124.03557920073963,124.02461951885424,4.5147611190801555,83.11506427862099,85.15338038948822,281.4263681944576,80.13627713212065,2.7068400198052553,148.18645218525214,124.03822511966085,0.17153691796702564,0.04159039839613015,0.006308725450966937,0.8588196795158622,0.19366037698141375,1.8983177714906398,0.0385545942853313,4.708956338881107,0.07093504587644342,245.10985051721676,0.21481730657933845,0.0519219772307733,0.03387267997149271,0.14904111976244755,0.013623549632587762,1.087732767522876,0.5996358326972956,0.3553536204887544,0.14216739760032107,0.22354856122038147,4.51706648668827,0.014646829366166663,0.0027260104581844982,0.008619440408203373,0.8986859862963932,281.4823149055484,2.9009268211286656e-05,338.99983607627206,1.000848385831401,59.96232766893951,8.73704719543418,2.707021226732868,0.018287615099490045,0.016179866081430586,0.0924602694479514,0.003966806661970453,0.015849961284723553,89999.99994777712,1.6759944954867123,83.11097668245161,85.18399238249134,4.577163794351286
adult#023,23,0,0,0,311.235421584679,64.84895553637105,4.464173030125511,0,97.70271487612521,97.72333086627232,3.6215546423757674,72.81906264618785,70.35237461333932,311.20931540427523,74.91758638997257,2.41828991706903,152.0603846677879,97.70080428237833,0.17850187453594962,0.040044225289334726,0.00864739972551723,0.8417943072540429,0.1477283041804579,2.046165586086549,0.0462302585741929,4.462832372253104,0.057199328128638316,245.9725073187407,0.16667573229471774,0.03935212890385851,0.01966204774288117,0.15838847421924457,0.021734622813960717,1.1002502339082634,0.600840694239454,0.3196742980155888,0.12787501871854695,0.23751288086660893,3.6230691582578443,0.009175908216673226,0.003321929865502938,0.005523719745021988,0.901189692906255,311.2979769743994,0.0016288246602832145,338.9997182220751,0.9987812773059875,64.67473241119518,6.829444777282449,2.417971553088789,0.015922575050931333,0.016112538157680503,0.08982427622150882,0.0034959055287248895,0.0167226824246525,90000.00152024662,1.429408461294368,72.82350707531289,70.38467267666206,4.0190970117784675
adult#024,24,0,0,0,291.70776416781433,61.59241971590518,4.623759099712993,0,114.96480842727806,114.98910289392131,4.20814696834302,79.57373258424126,80.04871623891925,291.69935104516543,78.35969052736493,2.608280135979478,149.51158748193052,114.99379839062574,0.17389351080386475,0.04106325269827557,0.007112082214804603,0.8526992701881742,0.17801211745848433,1.948882311567991,0.041170475835016034,4.624095989802491,0.0662372722720089,245.3406586406819,0.19826917982905934,0.04760049772325624,0.028981745035514473,0.1523720905800918,0.01642374706879874,1.092103032208851,0.6008872276400413,0.34310014489605234,0.1372401733763506,0.2285593380364222,4.206334398760207,0.012758642239778671,0.0029301671574487233,0.007556587876437501,0.8989947278993664,291.6805877212955,0.001087384688071373,338.9997620152845,1.0024911442398945,61.563153406899005,8.081401977978366,2.6075777292624083,0.017476784354787347,0.016157084516485964,0.09155187083273271,0.003805642602182334,0.016144668230895314,89999.99983827899,1.591521710837294,79.56957741253501,80.07308470900304,4.385613426651452
adult#025,25,0,0,0,312.21482769177976,64.95251723890114,4.455945878034513,0,96.88270017292515,96.8882294082278,3.5944580150299688,72.5178308814974,69.87687074097929,312.2359979724025,74.75436914536526,2.40881503040926,152.17389704364007,96.84876291042512,0.17882064289782287,0.04000316994117133,0.008716573939185871,0.8414403869859921,0.1462741953825035,2.051063471455927,0.046489892027385085,4.45451098159506,0.056726622553546026,245.95612279661017,0.1651256483572589,0.03894107512538876,0.0192165828158453,0.15880504158812697,0.021982374282463663,1.1007418834840434,0.600518957804648,0.3185676881620293,0.12739809241666436,0.23801013223514497,3.5939165350054623,0.008996865181406391,0.0033374183309549895,0.005432295928865838,0.8987793865479977,312.2083083311048,0.0008936312731594487,339.0008273293279,0.998252652224489,65.05867605613768,6.771870048482834,2.4085445779332235,0.0158422500126859,0.016112437055129478,0.08971558278679805,0.003480724733175362,0.016751693689409094,90000.00021336488,1.421121461666778,72.50098696476032,69.91550858436278,3.9998413790317526
adult#026,26,0,0,0,350.5704756357004,71.25818319797224,4.140594383532248,0,63.032104788297026,63.05663567067136,2.4434498555011297,59.27449739694008,50.9133711335122,350.55672086155585,68.0079597215069,2.0370241091509755,157.12843701927738,63.00698646723035,0.18709632668174336,0.037977717169606094,0.011715409632888862,0.8193275068821635,0.08696940723773172,2.2412693804183488,0.056389598080961535,4.140653905780736,0.038970372833267354,247.14099005174887,0.10323829754993581,0.02277909668424638,0.0009206627561165262,0.17085312927717472,0.03235425178136588,1.1165839599217993,0.6009859176270773,0.27267475612945746,0.10912421767197553,0.2561704890349234,2.4439361878851225,0.001969724336045195,0.004104827711112927,0.0014554913304090297,0.9013945870273693,350.5368066398551,-0.0004714618987857698,339.0003380961357,0.9993631175735863,71.26787679994763,4.3242328284359886,2.0369939930920715,0.012795760214181731,0.01602325194306141,0.08637273232433022,0.002875519724047612,0.01787312943560443,90000.00052181425,1.1044258416454023,59.27450401065067,50.909461601587324,3.279174876897808
adult#027,27,0,0,0,302.1518030012427,63.26602623568856,4.538619357966385,0,105.77332492085023,105.75034016189593,3.894847460818646,75.99445860253395,74.88754318955516,302.1504001017106,76.5212375202443,2.5064868117364143,150.86412629495797,105.7567259709589,0.17641994991128818,0.04050792425771549,0.007929996593438782,0.846844083078736,0.16175431479707103,2.000965779369708,0.043876324525945566,4.537087805630928,0.06143999370139903,245.68714917985287,0.18138057283645226,0.04321717721862278,0.02400763728364835,0.15556273711949886,0.01926521783183663,1.0965054854267386,0.6008051799958475,0.3306687912410502,0.13228115347951683,0.23338791377926757,3.8957973604463247,0.010846507516611304,0.003139732203185257,0.006471144156975153,0.9019051990210342,302.13869988885915,-0.0006787748441657873,338.99942403261116,0.9987546437471517,63.2036620459002,7.413204359538741,2.5063882922022356,0.016640088346676924,0.0161334526982255,0.09064629277574049,0.0036395666871958687,0.01645349443013716,89999.99927493859,1.5042212477042425,75.99251356285727,74.92187875158707,4.187927058850338
adult#028,28,0,0,0,298.66046600727316,62.65611077156014,4.567128595723271,0,108.8056851565415,108.83611885767247,4.0000975803770755,77.19436490740932,76.66828139767011,298.66962452228915,77.14544954110501,2.54065827678005,150.422062127252,108.84094847831332,0.17543428838293385,0.04070180572283031,0.007657206342492725,0.8486605587006342,0.16715989082249502,1.983600769560058,0.04298190346551027,4.565488003096992,0.06298168208887751,245.5718329747175,0.18703992525617066,0.04468960295090971,0.0256658400965816,0.15455733350022433,0.018304548119434882,1.0950125215209041,0.5988695446741131,0.3348149727382168,0.13387506612171915,0.23169708961081759,3.999974752413989,0.01148966725556691,0.0030671199746979006,0.0068390357342218745,0.9014705001840709,298.7292260448633,-0.000431184649418403,339.0007118787563,1.000281945938202,62.765865327104066,7.637330698777673,2.540033346728133,0.016918076641784054,0.01613838342071121,0.09090933579755284,0.0036949080071432224,0.016352576685198777,90000.00089034313,1.5332628171801708,77.12459470766517,76.6088001333903,4.253643833619285
